episode_id,run_id,policy_id,seed,scenario,valid_cells,valid_shots,invalid_attempts,hit_segments,won,truncated,auc_discovery,first_hit_shot,first_sunk_shot
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1015-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1015,periodic-table-battleship,118,117,0,17,True,False,0.45164506480558325,1,64
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1015-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1015,periodic-table-battleship,118,112,0,17,True,False,0.5628115653040877,9,60
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1015-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1015,periodic-table-battleship,118,108,0,17,True,False,0.5124626121635095,2,83
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1015-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1015,periodic-table-battleship,118,118,0,17,True,False,0.43968095712861416,2,94
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1016-episode-000,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1016,periodic-table-battleship,118,116,0,17,True,False,0.5054835493519442,8,67
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1016-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1016,periodic-table-battleship,118,118,0,17,True,False,0.4132602193419741,13,62
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1016-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1016,periodic-table-battleship,118,92,0,17,True,False,0.5628115653040877,11,68
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1016-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1016,periodic-table-battleship,118,118,0,17,True,False,0.5214356929212363,3,60
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1016-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1016,periodic-table-battleship,118,113,0,17,True,False,0.4646061814556331,7,69
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1017-episode-000,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1017,periodic-table-battleship,118,117,0,17,True,False,0.5129611166500498,1,61
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1017-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1017,periodic-table-battleship,118,113,0,17,True,False,0.5164506480558325,4,41
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1017-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1017,periodic-table-battleship,118,112,0,17,True,False,0.5797607178464607,1,23
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1017-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1017,periodic-table-battleship,118,117,0,17,True,False,0.4995014955134596,5,49
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1017-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1017,periodic-table-battleship,118,116,0,17,True,False,0.41625124626121635,33,79
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1018-episode-000,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1018,periodic-table-battleship,118,117,0,17,True,False,0.5812562313060817,1,50
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1018-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1018,periodic-table-battleship,118,105,0,17,True,False,0.5059820538384845,11,62
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1018-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1018,periodic-table-battleship,118,111,0,17,True,False,0.580259222333001,4,56
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1018-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1018,periodic-table-battleship,118,98,0,17,True,False,0.5463609172482552,10,53
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1018-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1018,periodic-table-battleship,118,111,0,17,True,False,0.46061814556331004,16,49
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1019-episode-000,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1019,periodic-table-battleship,118,115,0,17,True,False,0.4760717846460618,4,55
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1019-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1019,periodic-table-battleship,118,114,0,17,True,False,0.5732801595214357,15,49
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1019-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1019,periodic-table-battleship,118,115,0,17,True,False,0.4880358923230309,1,39
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1019-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1019,periodic-table-battleship,118,116,0,17,True,False,0.5503489531405783,5,55
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1019-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1019,periodic-table-battleship,118,118,0,17,True,False,0.47058823529411764,3,101
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1020-episode-000,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1020,periodic-table-battleship,118,118,0,17,True,False,0.6061814556331007,1,32
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1020-episode-001,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1020,periodic-table-battleship,118,114,0,17,True,False,0.4461615154536391,22,41
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1020-episode-002,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1020,periodic-table-battleship,118,113,0,17,True,False,0.5234297108673978,9,48
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1020-episode-003,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1020,periodic-table-battleship,118,109,0,17,True,False,0.5089730807577268,6,51
initial-baselines-periodic-table-battleship-random_masked-v1-seed-1020-episode-004,initial-baselines-periodic-table-battleship-random_masked-v1,random_masked-v1,1020,periodic-table-battleship,118,118,0,17,True,False,0.44516450648055833,22,52
